Date,Open,High,Low,Close,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
2025-01-02,423.90026204092493,424.43820240788705,413.2611726539346,416.97686767578125,16896500
2025-01-03,419.4672816518615,422.40599553232005,417.93320162542307,421.7286071777344,16662900
2025-01-06,426.3607841744266,432.6565862275622,423.85044657634234,426.21136474609375,20573600
2025-01-07,427.356962317073,429.00063686122985,419.18835553907815,420.7523498535156,18139100
2025-01-08,421.8381972488523,425.33476415419165,419.9255676122581,422.9339904785156,15054600
2025-01-10,423.0036976315441,423.0833778600729,413.4304875422897,417.345458984375,20201100
2025-01-13,413.6496498082875,416.8971739621178,410.71096634455273,415.5921936035156,17604800
2025-01-14,416.2098216251219,418.13242259689986,409.1469793562449,414.0780334472656,16935900
2025-01-15,417.52478252697114,426.51022596326726,416.6680604251186,424.6772766113281,19637800
2025-01-16,427.0581034768278,427.8450559110229,422.76461308505725,422.953857421875,15300000
2025-01-17,432.4274897834489,432.816010728012,426.53017961505896,427.3868713378906,26197500
2025-01-21,428.55235740588927,429.2496581837696,423.96996920550396,426.8588562011719,26085700
2025-01-22,435.8841949618168,445.55699830786784,434.3301720077898,444.4911193847656,27803800
2025-01-23,440.30716256200645,445.03897030447143,439.8090775364838,444.9991149902344,18389300
2025-01-24,443.4550766157881,444.9393603072831,439.70946738545626,442.3592834472656,15549500
2025-01-27,422.3860783898249,433.5332238334213,421.8780219291722,432.8956604003906,35647800
2025-01-28,432.93552501884864,446.66274757404807,429.72785612913765,445.4872741699219,23491700
2025-01-29,444.97921209968376,445.16848684550723,438.7132938317083,440.6358947753906,23581400
2025-01-30,417.1661258658952,421.24045777086803,411.57762641112805,413.4006042480469,54586300
2025-01-31,417.37536767699305,419.078810069406,413.32094799383236,413.4703674316406,34223400
2025-02-03,410.02361028085903,413.819015846871,407.09486781879804,409.3462219238281,25679100
2025-02-04,411.1094311345796,412.3347312724244,408.1707172498281,410.7906494140625,20532100
2025-02-05,410.7707509847515,412.2450632912695,408.82820710975375,411.7071533203125,16316700
2025-02-06,412.41441067873023,416.59833715024297,412.41441067873023,414.2274475097656,16309800
2025-02-07,414.8849302333569,417.0466023053385,406.5370200109021,408.1806945800781,22886800
2025-02-10,412.1255190561223,413.8688167120759,409.34622639599064,410.6412353515625,20817900
2025-02-11,408.0711332799312,410.9101937368833,407.7324086942097,409.8642272949219,18140600
2025-02-12,405.65041091349894,409.17686151888216,402.82129152637,407.4734191894531,19121700
2025-02-13,405.4412312140984,409.425911619151,404.80366775695455,408.9676818847656,23891700
2025-02-14,406.22818963820515,407.3438952203064,404.3255012113121,406.86572265625,22758500
2025-02-18,406.4374029097933,409.0274512633779,404.94314775203674,408.0711364746094,21423100
2025-02-19,406.31786140389937,413.8987012007662,406.0887313388178,413.18145751953125,24114200
2025-02-20,414.52900508229465,418.5416276159257,411.78404435480104,415.3674621582031,23508700
